injectionRate,pressure,time
0.0,2365.10376,124.625
0.0,2365.12061,124.75
0.0,2365.15186,124.875
0.0,2365.20605,125.0
0.0,2365.30298,125.125
0.0,2365.47363,125.25
0.0,2365.75293,125.375
0.0,2366.16797,125.5
0.0,2366.72729,125.625
0.0,2367.4165,125.75
0.0,2368.20142,125.875
0.0,2369.04053,126.0
0.0,2369.89648,126.125
0.0,2370.74756,126.25
0.0,2371.58325,126.375
0.0,2372.40137,126.5
0.0,2373.20264,126.625
0.0,2373.98706,126.75
0.0,2374.75293,126.875
0.0,2375.49561,127.0
0.0,2376.21094,127.125
0.0,2376.89819,127.25
0.0,2377.56445,127.375
0.0,2378.2229,127.5
0.0,2378.88818,127.625
0.0,2379.57007,127.75
0.0,2380.26904,127.875
0.0,2380.97485,128.0
0.0,2381.67236,128.125
0.0,2382.34839,128.25
0.0,2382.99487,128.375
0.0,2383.60986,128.5
0.0,2384.19189,128.625
0.0,2384.7334,128.75
0.0,2385.22656,128.875
0.0,2385.6665,129.0
0.0,2386.05762,129.125
0.0,2386.41479,129.25
0.0,2386.75879,129.375
0.0,2387.10791,129.5
0.0,2387.47021,129.625
0.0,2387.84399,129.75
0.0,2388.21899,129.875
0.0,2388.58423,130.0
0.0,2388.92896,130.125
0.0,2389.24512,130.25
0.0,2389.52686,130.375
0.0,2389.77222,130.5
0.0,2389.98291,130.625
0.0,2390.16406,130.75
0.0,2390.32227,130.875
0.0,2390.46631,131.0
0.0,2390.60425,131.125
0.0,2390.74341,131.25
0.0,2390.88818,131.375
0.0,2391.03979,131.5
0.0,2391.19751,131.625
0.0,2391.36426,131.75
0.0,2391.55347,131.875
0.0,2391.78931,132.0
0.0,2392.10205,132.125
0.0,2392.51001,132.25
0.0,2393.00635,132.375
0.0,2393.55249,132.5
0.0,2394.09106,132.625
0.0,2394.56885,132.75
0.0,2394.95898,132.875
0.0,2395.27319,133.0
0.0,2395.5498,133.125
0.0,2395.83276,133.25
0.0,2396.15088,133.375
0.0,2396.50684,133.5
0.0,2396.88379,133.625
0.0,2397.26025,133.75
0.0,2397.62158,133.875
0.0,2397.96631,134.0
0.0,2398.30322,134.125
0.0,2398.65186,134.25
0.0,2399.03735,134.375
0.0,2399.48389,134.5
0.0,2400.00757,134.625
0.0,2400.61304,134.75
0.0,2401.28784,134.875
0.0,2402.00464,135.0
0.0,2402.72754,135.125
0.0,2403.42334,135.25
0.0,2404.06763,135.375
0.0,2404.6499,135.5
0.0,2405.1731,135.625
0.0,2405.64868,135.75
0.0,2406.09473,135.875
0.0,2406.52734,136.0
0.0,2406.95703,136.125
0.0,2407.38647,136.25
0.0,2407.81348,136.375
0.0,2408.23486,136.5
0.0,2408.65088,136.625
0.0,2409.06445,136.75
0.0,2409.47852,136.875
0.0,2409.89648,137.0
0.0,2410.32056,137.125
0.0,2410.75391,137.25
0.0,2411.20166,137.375
0.0,2411.66992,137.5
0.0,2412.16089,137.625
0.0,2412.67139,137.75
0.0,2413.19482,137.875
0.0,2413.72388,138.0
0.0,2414.25488,138.125
0.0,2414.78735,138.25
0.0,2415.32178,138.375
0.0,2415.85645,138.5
0.0,2416.38599,138.625
0.0,2416.90234,138.75
0.0,2417.40161,138.875
0.0,2417.88672,139.0
0.0,2418.36572,139.125
0.0,2418.8501,139.25
0.0,2419.34644,139.375
0.0,2419.85278,139.5
0.0,2420.35815,139.625
0.0,2420.84473,139.75
0.0,2421.29443,139.875
0.0,2421.69531,140.0
0.0,2422.04639,140.125
0.0,2422.35791,140.25
0.0,2422.64453,140.375
0.0,2422.91846,140.5
0.0,2423.18457,140.625
0.0,2423.43872,140.75
0.0,2423.67285,140.875
0.0,2423.88208,141.0
0.0,2424.06689,141.125
0.0,2424.23462,141.25
0.0,2424.39307,141.375
0.0,2424.54932,141.5
0.0,2424.70532,141.625
0.0,2424.86157,141.75
0.0,2425.01758,141.875
0.0,2425.17456,142.0
0.0,2425.33496,142.125
0.0,2425.50073,142.25
0.0,2425.67285,142.375
0.0,2425.85132,142.5
0.0,2426.03394,142.625
0.0,2426.21777,142.75
0.0,2426.39868,142.875
0.0,2426.57275,143.0
0.0,2426.73682,143.125
0.0,2426.88916,143.25
0.0,2427.03101,143.375
0.0,2427.16504,143.5
0.0,2427.29492,143.625
0.0,2427.4231,143.75
0.0,2427.55127,143.875
0.0,2427.67993,144.0
0.0,2427.80786,144.125
0.0,2427.93506,144.25
0.0,2428.06055,144.375
0.0,2428.18433,144.5
0.0,2428.30615,144.625
0.0,2428.42627,144.75
0.0,2428.54419,144.875
0.0,2428.65991,145.0
0.0,2428.77246,145.125
0.0,2428.88135,145.25
0.0,2428.9873,145.375
0.0,2429.09204,145.5
0.0,2429.19702,145.625
0.0,2429.30322,145.75
0.0,2429.41113,145.875
0.0,2429.51978,146.0
0.0,2429.62842,146.125
0.0,2429.73535,146.25
0.0,2429.84009,146.375
0.0,2429.94238,146.5
0.0,2430.04175,146.625
0.0,2430.13843,146.75
0.0,2430.23291,146.875
0.0,2430.32495,147.0
0.0,2430.41455,147.125
0.0,2430.5,147.25
0.0,2430.57959,147.375
0.0,2430.65161,147.5
0.0,2430.71606,147.625
0.0,2430.77417,147.75
0.0,2430.82715,147.875
0.0,2430.87695,148.0
0.0,2430.92529,148.125
0.0,2430.97192,148.25
0.0,2431.01782,148.375
0.0,2431.06299,148.5
0.0,2431.10742,148.625
0.0,2431.15161,148.75
0.0,2431.19556,148.875
0.0,2431.23926,149.0
0.0,2431.28198,149.125
0.0,2431.32349,149.25
0.0,2431.36401,149.375
0.0,2431.40259,149.5
0.0,2431.43896,149.625
0.0,2431.47266,149.75
0.0,2431.50439,149.875
0.0,2431.53345,150.0
0.0,2431.56104,150.125
0.0,2431.58691,150.25
0.0,2431.6123,150.375
0.0,2431.63672,150.5
0.0,2431.6604,150.625
0.0,2431.68359,150.75
0.0,2431.7063,150.875
0.0,2431.729,151.0
0.0,2431.75195,151.125
0.0,2431.77515,151.25
0.0,2431.79858,151.375
0.0,2431.82251,151.5
0.0,2431.84668,151.625
0.0,2431.87085,151.75
0.0,2431.89575,151.875
0.0,2431.92114,152.0
0.0,2431.94678,152.125
0.0,2431.97241,152.25
0.0,2431.99756,152.375
0.0,2432.021,152.5
0.0,2432.04321,152.625
0.0,2432.06348,152.75
0.0,2432.08276,152.875
0.0,2432.10156,153.0
0.0,2432.11987,153.125
0.0,2432.13818,153.25
0.0,2432.15601,153.375
0.0,2432.17334,153.5
0.0,2432.18994,153.625
0.0,2432.20557,153.75
0.0,2432.2207,153.875
0.0,2432.23511,154.0
0.0,2432.24902,154.125
0.0,2432.26245,154.25
0.0,2432.27539,154.375
0.0,2432.28711,154.5
0.0,2432.29834,154.625
0.0,2432.30884,154.75
0.0,2432.31982,154.875
0.0,2432.33154,155.0
0.0,2432.34424,155.125
0.0,2432.35718,155.25
0.0,2432.36987,155.375
0.0,2432.38184,155.5
0.0,2432.39258,155.625
0.0,2432.40259,155.75
0.0,2432.41211,155.875
0.0,2432.42163,156.0
0.0,2432.43115,156.125
0.0,2432.44092,156.25
0.0,2432.45068,156.375
0.0,2432.45996,156.5
0.0,2432.46899,156.625
0.0,2432.47778,156.75
0.0,2432.48584,156.875
0.0,2432.4939,157.0
0.0,2432.50195,157.125
0.0,2432.50977,157.25
0.0,2432.51709,157.375
0.0,2432.52344,157.5
0.0,2432.5293,157.625
0.0,2432.53442,157.75
0.0,2432.53906,157.875
0.0,2432.54272,158.0
0.0,2432.5459,158.125
0.0,2432.54834,158.25
0.0,2432.55005,158.375
0.0,2432.55127,158.5
0.0,2432.55225,158.625
0.0,2432.55347,158.75
0.0,2432.55493,158.875
0.0,2432.55615,159.0
0.0,2432.55688,159.125
0.0,2432.55664,159.25
0.0,2432.55542,159.375
0.0,2432.55322,159.5
0.0,2432.54932,159.625
0.0,2432.54443,159.75
0.0,2432.53882,159.875
0.0,2432.53271,160.0
0.0,2432.52637,160.125
0.0,2432.51953,160.25
0.0,2432.5127,160.375
0.0,2432.5061,160.5
0.0,2432.49927,160.625
0.0,2432.49219,160.75
0.0,2432.48486,160.875
0.0,2432.47729,161.0
0.0,2432.46948,161.125
0.0,2432.46191,161.25
0.0,2432.45459,161.375
0.0,2432.44702,161.5
0.0,2432.43872,161.625
0.0,2432.42969,161.75
0.0,2432.42041,161.875
0.0,2432.4104,162.0
0.0,2432.40063,162.125
0.0,2432.39038,162.25
0.0,2432.37988,162.375
0.0,2432.3689,162.5
0.0,2432.35791,162.625
0.0,2432.34741,162.75
0.0,2432.33691,162.875
0.0,2432.32666,163.0
0.0,2432.31592,163.125
0.0,2432.30493,163.25
0.0,2432.2937,163.375
0.0,2432.28174,163.5
0.0,2432.26953,163.625
0.0,2432.25732,163.75
0.0,2432.24976,163.875
0.0,2432.26099,164.0
0.0,2432.3042,164.125
0.0,2432.3833,164.25
0.0,2432.4873,164.375
0.0,2432.59302,164.5
0.0,2432.67432,164.625
0.0,2432.71436,164.75
0.0,2432.71069,164.875
0.0,2432.67529,165.0
0.0,2432.62622,165.125
0.0,2432.57715,165.25
0.0,2432.53149,165.375
0.0,2432.48828,165.5
0.0,2432.44629,165.625
0.0,2432.40576,165.75
0.0,2432.36621,165.875
0.0,2432.32715,166.0
0.0,2432.28857,166.125
0.0,2432.25024,166.25
0.0,2432.21289,166.375
0.0,2432.177,166.5
0.0,2432.14258,166.625
0.0,2432.10986,166.75
0.0,2432.07861,166.875
0.0,2432.04785,167.0
0.0,2432.0166,167.125
0.0,2431.98438,167.25
0.0,2431.95068,167.375
0.0,2431.91553,167.5
0.0,2431.87988,167.625
0.0,2431.84424,167.75
0.0,2431.80908,167.875
0.0,2431.7749,168.0
0.0,2431.74121,168.125
0.0,2431.70801,168.25
0.0,2431.67529,168.375
0.0,2431.64355,168.5
0.0,2431.6123,168.625
0.0,2431.58154,168.75
0.0,2431.55078,168.875
0.0,2431.51978,169.0
0.0,2431.48877,169.125
0.0,2431.45703,169.25
0.0,2431.42578,169.375
0.0,2431.39429,169.5
0.0,2431.36353,169.625
0.0,2431.33325,169.75
0.0,2431.30371,169.875
0.0,2431.27539,170.0
0.0,2431.24756,170.125
0.0,2431.2207,170.25
0.0,2431.19409,170.375
0.0,2431.16895,170.5
0.0,2431.14478,170.625
0.0,2431.12183,170.75
0.0,2431.09888,170.875
0.0,2431.07544,171.0
0.0,2431.05029,171.125
0.0,2431.02295,171.25
0.0,2430.99414,171.375
0.0,2430.96484,171.5
0.0,2430.93604,171.625
0.0,2430.90967,171.75
0.0,2430.88452,171.875
0.0,2430.86035,172.0
0.0,2430.83643,172.125
0.0,2430.81226,172.25
0.0,2430.78735,172.375
0.0,2430.76245,172.5
0.0,2430.73779,172.625
0.0,2430.71338,172.75
0.0,2430.68848,172.875
0.0,2430.6626,173.0
0.0,2430.6355,173.125
0.0,2430.60718,173.25
0.0,2430.57861,173.375
0.0,2430.55078,173.5
0.0,2430.52441,173.625
0.0,2430.49951,173.75
0.0,2430.47656,173.875
0.0,2430.45435,174.0
0.0,2430.43311,174.125
0.0,2430.41162,174.25
0.0,2430.39014,174.375
0.0,2430.36768,174.5
0.0,2430.34473,174.625
0.0,2430.32129,174.75
0.0,2430.29761,174.875
0.0,2430.27417,175.0
0.0,2430.25098,175.125
0.0,2430.22803,175.25
0.0,2430.20581,175.375
0.0,2430.18457,175.5
0.0,2430.16406,175.625
0.0,2430.14404,175.75
0.0,2430.12451,175.875
0.0,2430.10547,176.0
0.0,2430.08594,176.125
0.0,2430.06592,176.25
0.0,2430.04492,176.375
0.0,2430.02319,176.5
0.0,2430.00098,176.625
0.0,2429.97803,176.75
0.0,2429.95557,176.875
0.0,2429.93359,177.0
0.0,2429.91187,177.125
0.0,2429.89087,177.25
0.0,2429.87012,177.375
0.0,2429.84985,177.5
0.0,2429.82959,177.625
0.0,2429.80957,177.75
0.0,2429.78906,177.875
0.0,2429.76855,178.0
0.0,2429.74756,178.125
0.0,2429.72607,178.25
0.0,2429.7041,178.375
0.0,2429.68213,178.5
0.0,2429.65991,178.625
0.0,2429.63818,178.75
0.0,2429.61694,178.875
0.0,2429.59619,179.0
0.0,2429.57642,179.125
0.0,2429.55713,179.25
0.0,2429.53784,179.375
0.0,2429.5188,179.5
0.0,2429.49951,179.625
0.0,2429.48047,179.75
0.0,2429.46118,179.875
0.0,2429.44189,180.0
0.0,2429.42285,180.125
0.0,2429.40381,180.25
0.0,2429.38501,180.375
0.0,2429.36621,180.5
0.0,2429.34741,180.625
0.0,2429.32861,180.75
0.0,2429.31006,180.875
0.0,2429.29199,181.0
0.0,2429.27441,181.125
0.0,2429.25684,181.25
0.0,2429.23926,181.375
0.0,2429.22192,181.5
0.0,2429.20435,181.625
0.0,2429.18652,181.75
0.0,2429.16846,181.875
0.0,2429.15015,182.0
0.0,2429.13159,182.125
0.0,2429.11353,182.25
0.0,2429.09521,182.375
0.0,2429.0769,182.5
0.0,2429.05859,182.625
0.0,2429.04053,182.75
0.0,2429.02295,182.875
0.0,2429.00562,183.0
0.0,2428.98828,183.125
0.0,2428.9707,183.25
0.0,2428.95264,183.375
0.0,2428.93433,183.5
0.0,2428.91577,183.625
0.0,2428.89722,183.75
0.0,2428.87915,183.875
0.0,2428.86157,184.0
0.0,2428.84375,184.125
0.0,2428.82617,184.25
0.0,2428.80884,184.375
0.0,2428.7915,184.5
0.0,2428.77417,184.625
0.0,2428.75708,184.75
0.0,2428.74048,184.875
0.0,2428.72388,185.0
0.0,2428.70703,185.125
0.0,2428.69043,185.25
0.0,2428.67334,185.375
0.0,2428.65625,185.5
0.0,2428.6394,185.625
0.0,2428.6228,185.75
0.0,2428.60669,185.875
0.0,2428.59082,186.0
0.0,2428.57544,186.125
0.0,2428.56006,186.25
0.0,2428.54419,186.375
0.0,2428.52832,186.5
0.0,2428.51221,186.625
0.0,2428.49609,186.75
0.0,2428.47998,186.875
0.0,2428.46436,187.0
0.0,2428.44873,187.125
0.0,2428.43311,187.25
0.0,2428.41724,187.375
0.0,2428.40112,187.5
0.0,2428.38525,187.625
0.0,2428.36914,187.75
0.0,2428.35303,187.875
0.0,2428.3374,188.0
0.0,2428.32153,188.125
0.0,2428.30591,188.25
0.0,2428.29028,188.375
0.0,2428.2749,188.5
0.0,2428.25977,188.625
0.0,2428.24463,188.75
0.0,2428.229,188.875
0.0,2428.21338,189.0
0.0,2428.19751,189.125
0.0,2428.18164,189.25
0.0,2428.16553,189.375
0.0,2428.1499,189.5
0.0,2428.13477,189.625
0.0,2428.11987,189.75
0.0,2428.10498,189.875
0.0,2428.09058,190.0
0.0,2428.07617,190.125
0.0,2428.06152,190.25
0.0,2428.04614,190.375
0.0,2428.03125,190.5
0.0,2428.01611,190.625
0.0,2428.00146,190.75
0.0,2427.98682,190.875
0.0,2427.97266,191.0
0.0,2427.95825,191.125
0.0,2427.9436,191.25
0.0,2427.92896,191.375
0.0,2427.91406,191.5
0.0,2427.89941,191.625
0.0,2427.88525,191.75
0.0,2427.87109,191.875
0.0,2427.85742,192.0
0.0,2427.84399,192.125
0.0,2427.83008,192.25
0.0,2427.81616,192.375
0.0,2427.80176,192.5
0.0,2427.7876,192.625
0.0,2427.77344,192.75
0.0,2427.75952,192.875
0.0,2427.74536,193.0
0.0,2427.73145,193.125
0.0,2427.71753,193.25
0.0,2427.7041,193.375
0.0,2427.69019,193.5
0.0,2427.67676,193.625
0.0,2427.66309,193.75
0.0,2427.64893,193.875
0.0,2427.63501,194.0
0.0,2427.62085,194.125
0.0,2427.60718,194.25
0.0,2427.59375,194.375
0.0,2427.58081,194.5
0.0,2427.56787,194.625
0.0,2427.55469,194.75
0.0,2427.54077,194.875
0.0,2427.52637,195.0
0.0,2427.51196,195.125
0.0,2427.49731,195.25
0.0,2427.4834,195.375
0.0,2427.47021,195.5
0.0,2427.45752,195.625
0.0,2427.44507,195.75
0.0,2427.43213,195.875
0.0,2427.41919,196.0
0.0,2427.40552,196.125
0.0,2427.39136,196.25
0.0,2427.37744,196.375
0.0,2427.36426,196.5
0.0,2427.35107,196.625
0.0,2427.33838,196.75
0.0,2427.32544,196.875
0.0,2427.3125,197.0
0.0,2427.2998,197.125
0.0,2427.28662,197.25
0.0,2427.27393,197.375
0.0,2427.26123,197.5
0.0,2427.24829,197.625
0.0,2427.2356,197.75
0.0,2427.22266,197.875
0.0,2427.21045,198.0
0.0,2427.19775,198.125
0.0,2427.18506,198.25
0.0,2427.17236,198.375
0.0,2427.15967,198.5
0.0,2427.14722,198.625
0.0,2427.13477,198.75
0.0,2427.12256,198.875
0.0,2427.11011,199.0
0.0,2427.09741,199.125
0.0,2427.08472,199.25
0.0,2427.07251,199.375
0.0,2427.06006,199.5
0.0,2427.04834,199.625
0.0,2427.03638,199.75
0.0,2427.02393,199.875
0.0,2427.01172,200.0
0.0,2426.99927,200.125
0.0,2426.98706,200.25
0.0,2426.97485,200.375
0.0,2426.9624,200.5
0.0,2426.94995,200.625
0.0,2426.93726,200.75
0.0,2426.92505,200.875
0.0,2426.9126,201.0
0.0,2426.90088,201.125
0.0,2426.88867,201.25
0.0,2426.87646,201.375
0.0,2426.86426,201.5
0.0,2426.85205,201.625
0.0,2426.84009,201.75
0.0,2426.82812,201.875
0.0,2426.81616,202.0
0.0,2426.8042,202.125
0.0,2426.79272,202.25
0.0,2426.78101,202.375
0.0,2426.76953,202.5
0.0,2426.75781,202.625
0.0,2426.74658,202.75
0.0,2426.73486,202.875
0.0,2426.72314,203.0
0.0,2426.71118,203.125
0.0,2426.69922,203.25
0.0,2426.68701,203.375
0.0,2426.6748,203.5
0.0,2426.66309,203.625
0.0,2426.65137,203.75
0.0,2426.63989,203.875
0.0,2426.62866,204.0
0.0,2426.61719,204.125
0.0,2426.60547,204.25
0.0,2426.59399,204.375
0.0,2426.58203,204.5
0.0,2426.57031,204.625
0.0,2426.55859,204.75
0.0,2426.54712,204.875
0.0,2426.53564,205.0
0.0,2426.52441,205.125
0.0,2426.51343,205.25
0.0,2426.50244,205.375
0.0,2426.49121,205.5
0.0,2426.47998,205.625
0.0,2426.46875,205.75
0.0,2426.45752,205.875
0.0,2426.44629,206.0
0.0,2426.43604,206.125
0.0,2426.43604,206.25
0.0,2426.48291,206.375
0.0,2426.64673,206.5
0.0,2427.00879,206.625
0.0,2427.61157,206.75
0.0,2428.42773,206.875
0.0,2429.3606,207.0
0.0,2430.28271,207.125
0.0,2431.08569,207.25
0.0,2431.72266,207.375
0.0,2432.21436,207.5
0.0,2432.62109,207.625
0.0,2432.99976,207.75
0.0,2433.37769,207.875
0.0,2433.7561,208.0
0.0,2434.13062,208.125
0.0,2434.5022,208.25
0.0,2434.87085,208.375
0.0,2435.2373,208.5
0.0,2435.60181,208.625
0.0,2435.9646,208.75
0.0,2436.32471,208.875
0.0,2436.68115,209.0
0.0,2437.03296,209.125
0.0,2437.37988,209.25
0.0,2437.72241,209.375
0.0,2438.06128,209.5
0.0,2438.39844,209.625
0.0,2438.73438,209.75
0.0,2439.06909,209.875
0.0,2439.40161,210.0
0.0,2439.7312,210.125
0.0,2440.05688,210.25
0.0,2440.37866,210.375
0.0,2440.69702,210.5
0.0,2441.01245,210.625
0.0,2441.32593,210.75
0.0,2441.63721,210.875
0.0,2441.9436,211.0
0.0,2442.23096,211.125
0.0,2442.47266,211.25
0.0,2442.63818,211.375
0.0,2442.70557,211.5
0.0,2442.6731,211.625
0.0,2442.56152,211.75
0.0,2442.40601,211.875
0.0,2442.24219,212.0
0.0,2442.09375,212.125
0.0,2441.9668,212.25
0.0,2441.85596,212.375
0.0,2441.75244,212.5
0.0,2441.65283,212.625
0.0,2441.55713,212.75
0.0,2441.46631,212.875
0.0,2441.38159,213.0
0.0,2441.30322,213.125
0.0,2441.23218,213.25
0.0,2441.17114,213.375
0.0,2441.12695,213.5
0.0,2441.1145,213.625
0.0,2441.15381,213.75
0.0,2441.2627,213.875
4.44813,2441.44995,214.0
4.44813,2441.71167,214.125
4.44813,2442.03149,214.25
4.44813,2442.38672,214.375
4.44813,2442.75781,214.5
4.44813,2443.13013,214.625
4.44813,2443.49805,214.75
4.44813,2443.8606,214.875
4.44813,2444.21777,215.0
4.44813,2444.56909,215.125
4.44813,2444.91455,215.25
4.44813,2445.25464,215.375
4.44813,2445.58936,215.5
4.44813,2445.92017,215.625
4.44813,2446.24658,215.75
4.44813,2446.56885,215.875
4.44813,2446.88623,216.0
4.44813,2447.19922,216.125
4.44813,2447.50806,216.25
4.44813,2447.81299,216.375
4.44813,2448.11426,216.5
4.44813,2448.41211,216.625
4.44813,2448.70679,216.75
4.44813,2448.99854,216.875
4.44813,2449.28784,217.0
4.44813,2449.5752,217.125
4.44813,2449.86108,217.25
4.44813,2450.146,217.375
4.44813,2450.43018,217.5
4.44813,2450.71313,217.625
4.44813,2450.99463,217.75
4.44813,2451.27368,217.875
4.44813,2451.55127,218.0
4.44813,2451.8269,218.125
4.44813,2452.10132,218.25
4.44813,2452.375,218.375
4.44813,2452.64771,218.5
4.44813,2452.91919,218.625
4.44813,2453.18921,218.75
4.44813,2453.45776,218.875
4.44813,2453.72485,219.0
4.44813,2453.99121,219.125
4.44813,2454.25684,219.25
4.44813,2454.52148,219.375
4.44813,2454.7854,219.5
4.44813,2455.04883,219.625
4.44813,2455.31152,219.75
4.44813,2455.57373,219.875
4.44813,2455.83496,220.0
4.44813,2456.09473,220.125
4.44813,2456.35229,220.25
4.44813,2456.60767,220.375
4.44813,2456.86084,220.5
4.44813,2457.11279,220.625
4.44813,2457.36377,220.75
4.44813,2457.61475,220.875
4.44813,2457.86523,221.0
4.44813,2458.11572,221.125
4.44813,2458.36572,221.25
4.44813,2458.61499,221.375
4.44813,2458.86328,221.5
4.44813,2459.1106,221.625
4.44813,2459.35693,221.75
4.44813,2459.60229,221.875
4.44813,2459.84619,222.0
4.44813,2460.08887,222.125
4.44813,2460.33081,222.25
4.44813,2460.57227,222.375
4.44813,2460.81445,222.5
4.44813,2461.0564,222.625
4.44813,2461.29932,222.75
4.44813,2461.54297,222.875
4.44813,2461.78613,223.0
4.44813,2462.02856,223.125
4.44813,2462.26953,223.25
4.44813,2462.50879,223.375
4.44813,2462.74561,223.5
4.44813,2462.9812,223.625
4.44813,2463.21655,223.75
4.44813,2463.4519,223.875
4.44813,2463.68726,224.0
4.44813,2463.92285,224.125
4.44813,2464.15796,224.25
4.44813,2464.39258,224.375
4.44813,2464.62671,224.5
4.44813,2464.8606,224.625
4.44813,2465.09448,224.75
4.44813,2465.32861,224.875
4.44813,2465.56274,225.0
4.44813,2465.79639,225.125
4.44813,2466.0293,225.25
4.44813,2466.26147,225.375
4.44813,2466.49292,225.5
4.44813,2466.72388,225.625
4.44813,2466.95459,225.75
4.44813,2467.18555,225.875
4.44813,2467.41577,226.0
4.44813,2467.64551,226.125
4.44813,2467.87354,226.25
4.44813,2468.10059,226.375
4.44813,2468.32617,226.5
4.44813,2468.55078,226.625
4.44813,2468.7749,226.75
4.44813,2468.99829,226.875
4.44813,2469.22119,227.0
4.44813,2469.44409,227.125
4.44813,2469.66699,227.25
4.44813,2469.89014,227.375
4.44813,2470.11304,227.5
4.44813,2470.33594,227.625
4.44813,2470.55933,227.75
4.44813,2470.78247,227.875
4.44813,2471.00537,228.0
4.44813,2471.22778,228.125
4.44813,2471.44971,228.25
4.44813,2471.67163,228.375
4.44813,2471.89331,228.5
4.44813,2472.1167,228.625
4.44813,2472.34229,228.75
4.44813,2472.57104,228.875
4.44813,2472.80444,229.0
4.44813,2473.04297,229.125
4.44813,2473.28809,229.25
4.44813,2473.54004,229.375
4.44813,2473.7998,229.5
4.44813,2474.06714,229.625
4.44813,2474.34204,229.75
4.44813,2474.62329,229.875
4.44813,2474.9104,230.0
4.44813,2475.20264,230.125
4.44813,2475.5,230.25
4.44813,2475.80225,230.375
4.44813,2476.10913,230.5
4.44813,2476.42139,230.625
4.44813,2476.73877,230.75
4.44813,2477.06152,230.875
4.44813,2477.38916,231.0
4.44813,2477.72192,231.125
4.44813,2478.06055,231.25
4.44813,2478.40479,231.375
4.44813,2478.75488,231.5
4.44813,2479.11011,231.625
4.44813,2479.47095,231.75
4.44813,2479.83691,231.875
4.44813,2480.20752,232.0
4.44813,2480.58276,232.125
4.44813,2480.96338,232.25
4.44813,2481.34937,232.375
4.44813,2481.74194,232.5
4.44813,2482.1416,232.625
4.44813,2482.54907,232.75
4.44813,2482.96411,232.875
4.44813,2483.38623,233.0
4.44813,2483.81494,233.125
4.44813,2484.24927,233.25
4.44813,2484.68994,233.375
4.44813,2485.13672,233.5
4.44813,2485.5896,233.625
4.44813,2486.04883,233.75
4.44813,2486.51392,233.875
4.44813,2486.98511,234.0
4.44813,2487.46191,234.125
4.44813,2487.94385,234.25
4.44813,2488.4292,234.375
4.44813,2488.91626,234.5
4.44813,2489.40283,234.625
4.44813,2489.88745,234.75
4.44813,2490.36914,234.875
4.44813,2490.8479,235.0
4.44813,2491.32397,235.125
4.44813,2491.7981,235.25
4.44813,2492.26953,235.375
4.44813,2492.73828,235.5
4.44813,2493.2041,235.625
4.44813,2493.66699,235.75
4.44813,2494.12744,235.875
4.44813,2494.58569,236.0
4.44813,2495.04199,236.125
4.44813,2495.49585,236.25
4.44813,2495.94678,236.375
4.44813,2496.39526,236.5
4.44813,2496.84082,236.625
4.44813,2497.28467,236.75
4.44813,2497.72778,236.875
4.44813,2498.17017,237.0
4.44813,2498.61255,237.125
4.44813,2499.0542,237.25
4.44813,2499.49536,237.375
4.44813,2499.93604,237.5
4.44813,2500.37549,237.625
4.44813,2500.81348,237.75
4.44813,2501.25024,237.875
4.44813,2501.68506,238.0
4.44813,2502.11865,238.125
4.44813,2502.55078,238.25
4.44813,2502.98193,238.375
4.44813,2503.4126,238.5
4.44813,2503.84253,238.625
4.44813,2504.27197,238.75
4.44813,2504.7002,238.875
4.44813,2505.1272,239.0
4.44813,2505.55249,239.125
4.44813,2505.97583,239.25
4.44813,2506.39722,239.375
4.44813,2506.81665,239.5
4.44813,2507.23486,239.625
4.44813,2507.65259,239.75
4.44813,2508.0708,239.875
4.44813,2508.48877,240.0
4.44813,2508.90625,240.125
4.44813,2509.32275,240.25
4.44813,2509.73779,240.375
4.44813,2510.15161,240.5
4.44813,2510.56445,240.625
4.44813,2510.97729,240.75
4.44813,2511.38989,240.875
4.44813,2511.80225,241.0
4.44813,2512.21362,241.125
4.44813,2512.62427,241.25
4.44813,2513.03394,241.375
4.44813,2513.44287,241.5
4.44813,2513.85229,241.625
4.44813,2514.26221,241.75
4.44813,2514.67236,241.875
4.44813,2515.08179,242.0
4.44813,2515.49023,242.125
4.44813,2515.89697,242.25
4.44813,2516.30322,242.375
4.44813,2516.70898,242.5
4.44813,2517.11523,242.625
4.44813,2517.52148,242.75
4.44813,2517.92725,242.875
4.44813,2518.33252,243.0
4.44813,2518.73682,243.125
4.44813,2519.1394,243.25
4.44813,2519.54053,243.375
4.44813,2519.94019,243.5
4.44813,2520.33813,243.625
4.44813,2520.73486,243.75
4.44813,2521.13135,243.875
4.44813,2521.52759,244.0
4.44813,2521.9248,244.125
4.44813,2522.32202,244.25
4.44813,2522.71973,244.375
4.44813,2523.11621,244.5
4.44813,2523.51196,244.625
4.44813,2523.90625,244.75
4.44813,2524.2998,244.875
4.44813,2524.69287,245.0
4.44813,2525.08496,245.125
4.44813,2525.47632,245.25
4.44813,2525.86694,245.375
4.44813,2526.25659,245.5
4.44813,2526.64648,245.625
4.44813,2527.03662,245.75
4.44813,2527.42725,245.875
4.44813,2527.81812,246.0
4.44813,2528.2085,246.125
4.44813,2528.59766,246.25
4.44813,2528.98584,246.375
4.44813,2529.3728,246.5
4.44813,2529.75928,246.625
4.44813,2530.14551,246.75
4.44813,2530.53198,246.875
4.44813,2530.9187,247.0
